"CNVassociated","DisGeNETname","Ensembl","fromDisGeNET","fromPublication","fromSTRING","fromWikiPathways","gLayCluster","name","name.copy","Name2","PathwayID","Publication.doi","selected","shared name","snpID"
"1",,"ENSG00000187098",,,,"1","157","ENSG00000187098;MITF","MITF","MITF","WP5407",,"false","ENSG00000187098;MITF",
,"LMOD2","ENSG00000170807","1",,,,"186","442721","442721","LMOD2",,,"false","442721",
"1",,"ENSG00000170624",,"1",,"1","168","SGCD","SGCD","SGCD","WP5406","10.1038/s41586-022-04434-5","false","SGCD","rs12652777"
"1",,"ENSG00000107771",,,,"1","417","CCSER2","CCSER2","CCSER2","WP5402",,"false","CCSER2",
"1",,"ENSG00000187905",,,,"1","418","LRRC74B","LRRC74B","LRRC74B","WP4657",,"false","LRRC74B",
,"GCH1","ENSG00000131979","1",,,,"419","2643","2643","GCH1",,,"false","2643",
"1",,"ENSG00000261794",,,,"1","420","GOLGA8H","GOLGA8H","GOLGA8H","WP4942, WP5407",,"false","GOLGA8H",
"1",,"ENSG00000264364",,,,"1","160","DYNLL2","DYNLL2","DYNLL2","WP4906",,"false","DYNLL2",
,"CBLIF","ENSG00000134812","1",,,,"421","2694","2694","CBLIF",,,"false","2694",
,"ZIC2","ENSG00000043355","1",,,,"422","7546","7546","ZIC2",,,"false","7546",
"1","VAMP2","ENSG00000220205","1",,,"1","165","6844;VAMP2","VAMP2","VAMP2","WP4932",,"false","6844;VAMP2",
,"GRIK1","ENSG00000171189","1",,,,"168","2897","2897","GRIK1",,,"false","2897",
,"PPIA","ENSG00000196262","1",,,,"175","5478","5478","PPIA",,,"false","5478",
,"DLGAP2","ENSG00000198010","1","1",,,"168","9228","9228;DLGAP2","DLGAP2",,"10.1038/s41586-022-04434-5","false","9228","rs2600490"
,,"ENSG00000017427",,,,"1","157","ENSG00000017427;IGF1, insulin/IGF1","IGF1, insulin/IGF1","IGF1","WP3584",,"false","ENSG00000017427;IGF1, insulin/IGF1",
"1",,"ENSG00000161011",,,,"1","175","ENSG00000161011;SQSTM1","SQSTM1","SQSTM1","WP4932",,"false","ENSG00000161011;SQSTM1",
,"HTR5A","ENSG00000157219","1",,,,"423","3361","3361","HTR5A",,,"false","3361",
"1",,"ENSG00000154639",,,,"1","424","CAR CXADR, CXADR;ENSG00000154639","CAR CXADR, CXADR","CXADR","WP5407",,"false","CAR CXADR, CXADR;ENSG00000154639",
,"CCDC68","ENSG00000166510","1",,,,"425","80323","80323","CCDC68",,,"false","80323",
,"TYROBP","ENSG00000011600","1",,,,"181","7305","7305","TYROBP",,,"false","7305",
,"ACSL6","ENSG00000164398","1",,,,"426","23305","23305","ACSL6",,,"false","23305",
,"FHIT","ENSG00000189283","1",,,,"427","2272","2272","FHIT",,,"false","2272",
,"CSMD2","ENSG00000121904","1",,,,"428","114784","114784","CSMD2",,,"false","114784",
,,"ENSG00000256500",,"1",,,"429","RP11-73M18.2","RP11-73M18.2",,,"10.1038/s41586-022-04434-5","false","RP11-73M18.2","rs10873538"
,"PTGER3","ENSG00000050628","1",,,,"155","5733","5733","PTGER3",,,"false","5733",
"1","SLC25A1","ENSG00000100075","1",,,"1","430","6576;SLC25A1","SLC25A1","SLC25A1","WP4657",,"false","6576;SLC25A1",
"1",,"ENSG00000111725",,,,"1","187","AMPK, PRKAB1","AMPK, PRKAB1","PRKAB1","WP4905",,"false","AMPK, PRKAB1",
,"CNIH4","ENSG00000143771","1",,,,"189","29097","29097","CNIH4",,,"false","29097",
"1",,"ENSG00000095596",,,,"1","189","CYP26A1","CYP26A1","CYP26A1","WP4657",,"false","CYP26A1",
,"OPCML","ENSG00000183715","1","1",,,"431","4978","4978;OPCML","OPCML",,"10.1038/s41586-022-04434-5","false","4978","rs1939514"
,"CHRM2","ENSG00000181072","1",,,,"168","1129","1129","CHRM2",,,"false","1129",
"1",,"ENSG00000125363",,,,"1","432","AMELX","AMELX","AMELX","WP4905",,"false","AMELX",
,"PLG","ENSG00000122194","1",,,,"166","5340","5340","PLG",,,"false","5340",
,,"ENSG00000136928",,"1",,,"165","GABBR2","GABBR2","GABBR2",,"10.1038/s41586-022-04434-5","false","GABBR2","rs10985811"
,"MAP2","ENSG00000078018","1",,,,"433","4133","4133","MAP2",,,"false","4133",
"1","RTN4R","ENSG00000040608","1",,,"1","163","65078;ENSG00000040608;RTN4R","RTN4R","RTN4R","WP4657, WP5406",,"false","65078;ENSG00000040608;RTN4R",
"1",,"ENSG00000122375",,,,"1","434","ENSG00000122375;OPN4","OPN4","OPN4","WP5402",,"false","ENSG00000122375;OPN4",
"1",,"ENSG00000006704",,,,"1","189","ENSG00000006704;GTF2IRD1","GTF2IRD1","GTF2IRD1","WP4932",,"false","ENSG00000006704;GTF2IRD1",
,"AKR1A1","ENSG00000117448","1",,,,"189","10327","10327","AKR1A1",,,"false","10327",
"1",,"ENSG00000175224",,"1",,"1","175","ATG13","ATG13","ATG13","WP5412","10.1038/s41586-022-04434-5","false","ATG13","rs12285419"
"1",,"ENSG00000162409",,,,"1","187","AMPK, AMPK2, PRKAA2, PRKAAK2","AMPK, AMPK2, PRKAA2, PRKAAK2","PRKAA2","WP4905",,"false","AMPK, AMPK2, PRKAA2, PRKAAK2",
,"ZNF804A","ENSG00000170396","1","1",,,"435","91752","91752;ZNF804A","ZNF804A",,"10.1038/s41586-022-04434-5","false","91752","rs11693094"
"1",,"ENSG00000074319",,,,"1","204","TSG101","TSG101","TSG101","WP4932",,"false","TSG101",
,"GLO1","ENSG00000124767","1",,,,"194","2739","2739","GLO1",,,"false","2739",
,"KPNA1","ENSG00000114030","1",,,,"175","3836","3836","KPNA1",,,"false","3836",
,"DRD4","ENSG00000069696","1",,,,"189","1815","1815","DRD4",,,"false","1815",
"1",,"ENSG00000127022",,,,"1","159","CANX;ENSG00000127022","CANX","CANX","WP5407",,"false","CANX;ENSG00000127022",
,"SLC1A5","ENSG00000105281","1",,,,"166","6510","6510","SLC1A5",,,"false","6510",
,"IL3","ENSG00000164399","1",,,,"157","3562","3562","IL3",,,"false","3562",
,"ATP2A2","ENSG00000174437","1","1",,,"436","488","488;ATP2A2","ATP2A2",,"10.1038/s41586-022-04434-5","false","488","rs4766428"
,,"ENSG00000157895",,"1",,,"437","C12orf43","C12orf43","C12orf43",,"10.1038/s41586-022-04434-5","false","C12orf43","rs2649999"
,"IL2RG","ENSG00000147168","1",,,,"157","3561","3561","IL2RG",,,"false","3561",
,"CSF2","ENSG00000164400","1",,,,"157","1437","1437","CSF2",,,"false","1437",
"1",,"ENSG00000129128",,,,"1","438","SPCS3","SPCS3","SPCS3","WP5408",,"false","SPCS3",
"1",,"ENSG00000166716",,,,"1","439","ZNF592","ZNF592","ZNF592","WP5408",,"false","ZNF592",
,"SEMA3D","ENSG00000153993","1",,,,"440","223117","223117","SEMA3D",,,"false","223117",
,,"ENSG00000172922",,"1",,,"441","RNASEH2C","RNASEH2C","RNASEH2C",,"10.1038/s41586-022-04434-5","false","RNASEH2C","rs11227250"
,"SST","ENSG00000157005","1",,,"1","155","6750;SST","SST","SST","WP3584",,"false","6750;SST",
"1",,"ENSG00000144554",,,,"1","175","ENSG00000144554;FANCD2","FANCD2","FANCD2","WP4942, WP5407",,"false","ENSG00000144554;FANCD2",
"1","CREBBP","ENSG00000005339","1",,,"1","157","1387;CBP, CREBBP;ENSG00000005339","CBP, CREBBP","CREBBP","WP4942, WP5407",,"false","1387;CBP, CREBBP;ENSG00000005339",
,,"ENSG00000147133",,,,"1","186","TAF1","TAF1","TAF1","WP3584",,"false","TAF1",
,"SLC23A3","ENSG00000213901","1",,,,"442","151295","151295","SLC23A3",,,"false","151295",
"1",,"ENSG00000285077",,,,"1","443","ARHGAP11B;ENSG00000285077","ARHGAP11B","ARHGAP11B","WP4942",,"false","ARHGAP11B;ENSG00000285077",
,"SLC30A8","ENSG00000164756","1",,,,"444","169026","169026","SLC30A8",,,"false","169026",
,"XBP1","ENSG00000100219","1",,,,"166","7494","7494","XBP1",,,"false","7494",
,"GAD1","ENSG00000128683","1",,,"1","189","2571;ENSG00000128683;GAD1","GAD1","GAD1","WP3584",,"false","2571;ENSG00000128683;GAD1",
"1",,"ENSG00000100218",,,,"1","445","RSPH14","RSPH14","RSPH14","WP5402",,"false","RSPH14",
,"HTR3B","ENSG00000149305","1",,,,"303","9177","9177","HTR3B",,,"false","9177",
"1",,"ENSG00000062650",,,,"1","175","WAPAL, WAPL","WAPAL, WAPL","WAPL","WP5402",,"false","WAPAL, WAPL",
,"HPGDS","ENSG00000163106","1",,,,"189","27306","27306","HPGDS",,,"false","27306",
,,"ENSG00000115540",,"1",,,"160","MOB4","MOB4","MOB4",,"10.1038/s41586-022-04434-5","false","MOB4","rs2914983"
,,"ENSG00000140465",,,,"1","189","1543;CYP1A1","CYP1A1","CYP1A1","WP408",,"false","1543;CYP1A1",
,"CNNM2","ENSG00000148842","1",,,,"446","54805","54805","CNNM2",,,"false","54805",
,,"ENSG00000008441",,,,"1","447","4784;NFIX","NFIX","NFIX","WP408",,"false","4784;NFIX",
"1","ARVCF","ENSG00000099889","1",,,"1","448","421;ARVCF;ENSG00000099889","ARVCF","ARVCF","WP4657",,"false","421;ARVCF;ENSG00000099889",
,"SYNGR1","ENSG00000100321","1",,,,"449","9145","9145","SYNGR1",,,"false","9145",
"1",,"ENSG00000253958",,,,"1","168","CLDN23","CLDN23","CLDN23","WP5346",,"false","CLDN23",
"1","DGCR8","ENSG00000128191","1",,,"1","175","54487;DGCR8","DGCR8","DGCR8","WP4657",,"false","54487;DGCR8",
,"CD48","ENSG00000117091","1",,,,"450","962","962","CD48",,,"false","962",
"1",,"ENSG00000187123",,,,"1","451","ENSG00000187123;LYPD6","LYPD6","LYPD6","WP5407",,"false","ENSG00000187123;LYPD6",
"1",,"ENSG00000100084",,,,"1","186","ENSG00000100084;HIRA","HIRA","HIRA","WP4657",,"false","ENSG00000100084;HIRA",
,"ARHGAP1","ENSG00000175220","1",,,,"157","392","392","ARHGAP1",,,"false","392",
,"SLC1A1","ENSG00000106688","1",,,,"186","6505","6505","SLC1A1",,,"false","6505",
"1",,"ENSG00000169918",,,,"1","167","ENSG00000169918;OTUD7A","OTUD7A","OTUD7A","WP4942, WP5407",,"false","ENSG00000169918;OTUD7A",
"1",,"ENSG00000135439",,,,"1","168","AGAP2;ENSG00000135439","AGAP2","AGAP2","WP5408",,"false","AGAP2;ENSG00000135439",
"1","UFD1","ENSG00000070010","1",,,"1","176","7353;ENSG00000070010;UFD1","UFD1","UFD1","WP4657",,"false","7353;ENSG00000070010;UFD1",
"1",,"ENSG00000138449",,,,"1","159","SLC40A1","SLC40A1","SLC40A1","WP4906",,"false","SLC40A1",
"1",,"ENSG00000070718",,,,"1","288","AP3M2","AP3M2","AP3M2","WP5408",,"false","AP3M2",
"1","MED15","ENSG00000099917","1",,,"1","187","51586;ARC105, MED15","ARC105, MED15","MED15","WP4657",,"false","51586;ARC105, MED15",
"1","NPRL2","ENSG00000114388","1",,,"1","297","10641;NPRL2","NPRL2","NPRL2","WP4657",,"false","10641;NPRL2",
"1",,"ENSG00000120942",,,,"1","452","ENSG00000120942;UBIAD1","UBIAD1","UBIAD1","WP4932",,"false","ENSG00000120942;UBIAD1",
,"DICER1","ENSG00000100697","1",,,,"175","23405","23405","DICER1",,,"false","23405",
"1",,"ENSG00000088986",,,,"1","160","DYNLL1","DYNLL1","DYNLL1","WP4906",,"false","DYNLL1",
"1",,"ENSG00000176692",,,,"1","453","ENSG00000176692;FOXC2","FOXC2","FOXC2","WP4657",,"false","ENSG00000176692;FOXC2",
"1",,"ENSG00000119689",,,,"1","193","DLST","DLST","DLST","WP4932",,"false","DLST",
,"GFAP","ENSG00000131095","1",,,,"389","2670","2670","GFAP",,,"false","2670",
"1",,"ENSG00000163950",,,,"1","175","ENSG00000163950;SLBP","SLBP","SLBP","WP5346",,"false","ENSG00000163950;SLBP",
"1",,"ENSG00000173402",,,,"1","168","DAG1, DAG1-a","DAG1, DAG1-a","DAG1","WP5406",,"false","DAG1, DAG1-a",
"1",,"ENSG00000115524",,"1",,"1","175","SF3B1","SF3B1","SF3B1","WP4932","10.1038/s41586-022-04434-5","false","SF3B1","rs2914983"
,"PLA2G6","ENSG00000184381","1",,,,"189","8398","8398","PLA2G6",,,"false","8398",
,"MAPK14","ENSG00000112062","1",,,"1","157","1432;MAPK14, p38, p38 MAPK, p38MAPK","MAPK14, p38, p38 MAPK, p38MAPK","MAPK14","WP408",,"false","1432;MAPK14, p38, p38 MAPK, p38MAPK",
"1",,"ENSG00000166147",,,,"1","285","FBN1","FBN1","FBN1","WP4932",,"false","FBN1",
,"SYP","ENSG00000102003","1",,,,"165","6855","6855","SYP",,,"false","6855",
,"SLC26A8","ENSG00000112053","1",,,,"454","116369","116369","SLC26A8",,,"false","116369",
,,"ENSG00000196132",,,,"1","175","EML4, MGAT4B, MYT1, PSMD11, RBMS1, SRD6A1, SYBL1;ENSG00000196132","EML4, MGAT4B, MYT1, PSMD11, RBMS1, SRD6A1, SYBL1","MYT1","WP3584",,"false","EML4, MGAT4B, MYT1, PSMD11, RBMS1, SRD6A1, SYBL1;ENSG00000196132",
,"INPP5A","ENSG00000068383","1",,,,"189","3632","3632","INPP5A",,,"false","3632",
,"CHGA","ENSG00000100604","1",,,,"159","1113","1113","CHGA",,,"false","1113",
,"KCNH6","ENSG00000173826","1",,,,"189","81033","81033","KCNH6",,,"false","81033",
"1",,"ENSG00000148672",,,,"1","189","ENSG00000148672;GLUD1","GLUD1","GLUD1","WP4657, WP5402",,"false","ENSG00000148672;GLUD1",
,"LYRM4","ENSG00000214113","1",,,,"157","57128","57128","LYRM4",,,"false","57128",
,"AMBRA1","ENSG00000110497","1",,,,"175","55626","55626","AMBRA1",,,"false","55626",
,"C4BPB","ENSG00000123843","1",,,,"190","725","725","C4BPB",,,"false","725",
,"DAO","ENSG00000110887","1",,,,"166","1610","1610","DAO",,,"false","1610",
"1",,"ENSG00000132382",,,,"1","175","MYBBP1A","MYBBP1A","MYBBP1A","WP4932",,"false","MYBBP1A",
"1",,"ENSG00000118900",,,,"1","186","ENSG00000118900;UBN1","UBN1","UBN1","WP5407",,"false","ENSG00000118900;UBN1",
,,"ENSG00000103423",,"1",,,"157","DNAJA3","DNAJA3","DNAJA3",,"10.1038/s41586-022-04434-5","false","DNAJA3","rs8048039"
"1",,"ENSG00000049540",,,,"1","285","ELN;ENSG00000049540","ELN","ELN","WP4932",,"false","ELN;ENSG00000049540",
,"GABRA5","ENSG00000186297","1",,,,"165","2558","2558","GABRA5",,,"false","2558",
,"ITGA8","ENSG00000077943","1",,,,"157","8516","8516","ITGA8",,,"false","8516",
,"NCAN","ENSG00000130287","1",,,,"243","1463","1463","NCAN",,,"false","1463",
"1",,"ENSG00000136937",,,,"1","175","NCBP1","NCBP1","NCBP1","WP4906",,"false","NCBP1",
"1",,"ENSG00000144895",,,,"1","166","EIF2A;ENSG00000144895","EIF2A","EIF2A","WP4932",,"false","EIF2A;ENSG00000144895",
,"TAAR1","ENSG00000146399","1",,,,"455","134864","134864","TAAR1",,,"false","134864",
,"NAV1","ENSG00000134369","1",,,,"456","89796","89796","NAV1",,,"false","89796",
,"NPSR1","ENSG00000187258","1",,,,"166","387129","387129","NPSR1",,,"false","387129",
"1",,"ENSG00000214575",,,,"1","175","CPEB1;ENSG00000214575","CPEB1","CPEB1","WP5408",,"false","CPEB1;ENSG00000214575",
"1",,"ENSG00000103126",,,,"1","157","AXIN1;ENSG00000103126","AXIN1","AXIN1","WP5346",,"false","AXIN1;ENSG00000103126",
,,"ENSG00000156973",,,,"1","457","PDE6D","PDE6D","PDE6D","WP4222",,"false","PDE6D",
,"BRCA1","ENSG00000012048","1",,,,"175","672","672","BRCA1",,,"false","672",
,"MAOB","ENSG00000069535","1",,,,"189","4129","4129","MAOB",,,"false","4129",
"1",,"ENSG00000169926",,,,"1","458","ENSG00000169926;KLF13","KLF13","KLF13","WP4942, WP5407",,"false","ENSG00000169926;KLF13",
,,"ENSG00000096060",,,,"1","157","FKBP5","FKBP5","FKBP5","WP3584",,"false","FKBP5",
,,"ENSG00000159176",,,,"1","459","CSRP1","CSRP1","CSRP1","WP3584",,"false","CSRP1",
,"ADK","ENSG00000156110","1",,,,"155","132","132","ADK",,,"false","132",
,"ABCA13","ENSG00000179869","1",,,,"460","154664","154664","ABCA13",,,"false","154664",
"1",,"ENSG00000127586",,,,"1","175","CHTF18;ENSG00000127586","CHTF18","CHTF18","WP4932",,"false","CHTF18;ENSG00000127586",
,"GSTP1","ENSG00000084207","1",,,,"189","2950","2950","GSTP1",,,"false","2950",
"1",,"ENSG00000156232",,,,"1","186","WHAMM","WHAMM","WHAMM","WP5408",,"false","WHAMM",
,"RIMS2","ENSG00000176406","1",,,,"461","9699","9699","RIMS2",,,"false","9699",
,,"ENSG00000120071",,"1",,,"186","KANSL1","KANSL1","KANSL1",,"10.1038/s41586-022-04434-5","false","KANSL1","rs2532240"
,"ADRA1A","ENSG00000120907","1",,,,"462","148","148","ADRA1A",,,"false","148",
"1",,"ENSG00000082512",,,,"1","157","TRAF5","TRAF5","TRAF5","WP5406",,"false","TRAF5",
,,"ENSG00000167004",,"1",,,"159","PDIA3","PDIA3","PDIA3",,"10.1038/s41586-022-04434-5","false","PDIA3","rs2929278"
,"ARHGAP18","ENSG00000146376","1",,,,"463","93663","93663","ARHGAP18",,,"false","93663",
"1",,"ENSG00000263001",,,,"1","189","ENSG00000263001;GTF2I","GTF2I","GTF2I","WP4932",,"false","ENSG00000263001;GTF2I",
"1",,"ENSG00000108061",,,,"1","168","SHOC2","SHOC2","SHOC2","WP4657",,"false","SHOC2",
"1",,"ENSG00000161671",,,,"1","464","EMC10;ENSG00000161671","EMC10","EMC10","WP4657",,"false","EMC10;ENSG00000161671",
"1",,"ENSG00000118363",,,,"1","438","SPCS2","SPCS2","SPCS2","WP5408",,"false","SPCS2",
,"PTPN21","ENSG00000070778","1",,,,"465","11099","11099","PTPN21",,,"false","11099",
,"LTA","ENSG00000226979","1",,,,"157","4049","4049","LTA",,,"false","4049",
,,"ENSG00000131409",,"1",,,"466","LRRC4B","LRRC4B","LRRC4B",,"10.1038/s41586-022-04434-5","false","LRRC4B","rs2387414"
,,"ENSG00000111886",,,,"1","467","ENSG00000111886;GABRR2","GABRR2","GABRR2","WP3584",,"false","ENSG00000111886;GABRR2",
"1",,"ENSG00000124795",,,,"1","175","DEK","DEK","DEK","WP4932",,"false","DEK",
,"CNIH3","ENSG00000143786","1",,,,"168","149111","149111","CNIH3",,,"false","149111",
,"NDUFS1","ENSG00000023228","1",,,,"193","4719","4719","NDUFS1",,,"false","4719",
,"PLA2G7","ENSG00000146070","1",,,,"157","7941","7941","PLA2G7",,,"false","7941",
"1",,"ENSG00000162836",,,,"1","468","ACP6","ACP6","ACP6","WP4905",,"false","ACP6",
"1",,"ENSG00000122376",,,,"1","249","SHLD2","SHLD2","SHLD2","WP5402",,"false","SHLD2",
"1",,"ENSG00000169375",,,,"1","175","SIN3A","SIN3A","SIN3A","WP3584, WP5407",,"false","SIN3A",
"1",,"ENSG00000123096",,,,"1","168","SSPN","SSPN","SSPN","WP5406",,"false","SSPN",
"1",,"ENSG00000213024",,,,"1","175","ENSG00000213024;NUP62","NUP62","NUP62","WP4932",,"false","ENSG00000213024;NUP62",
,,"ENSG00000112893",,"1",,,"392","MAN2A1","MAN2A1","MAN2A1",,"10.1038/s41586-022-04434-5","false","MAN2A1","rs35164357"
,,"ENSG00000120658",,"1",,,"469","ENOX1","ENOX1","ENOX1",,"10.1038/s41586-022-04434-5","false","ENOX1","rs11619756"
,"APOD","ENSG00000189058","1",,,,"157","347","347","APOD",,,"false","347",
,"SYNGAP1","ENSG00000197283","1",,,"1","168","8831;SYNGAP1","SYNGAP1","SYNGAP1","WP4875",,"false","8831;SYNGAP1",
,,"ENSG00000164985",,,,"1","186","ENSG00000164985;PSIP1","PSIP1","PSIP1","WP3584",,"false","ENSG00000164985;PSIP1",
,,"ENSG00000153707",,"1",,,"189","PTPRD","PTPRD","PTPRD",,"10.1038/s41586-022-04434-5","false","PTPRD","rs2890914"
,"NRN1","ENSG00000124785","1",,,,"470","51299","51299","NRN1",,,"false","51299",
,"ACSM1","ENSG00000166743","1",,,,"471","116285","116285","ACSM1",,,"false","116285",
,"MDGA1","ENSG00000112139","1",,,,"168","266727","266727","MDGA1",,,"false","266727",
,"PNPO","ENSG00000108439","1",,,,"472","55163","55163","PNPO",,,"false","55163",
,"AR","ENSG00000169083","1",,,,"157","367","367","AR",,,"false","367",
"1",,"ENSG00000106638",,,,"1","175","ENSG00000106638;TBL2","TBL2","TBL2","WP4932",,"false","ENSG00000106638;TBL2",
"1",,"ENSG00000197696",,,,"1","287","ENSG00000197696;NMB","NMB","NMB","WP5408",,"false","ENSG00000197696;NMB",
"1","MSRA","ENSG00000175806","1",,,"1","473","4482;MSRA, MsrA","MSRA, MsrA","MSRA","WP5346",,"false","4482;MSRA, MsrA",
,"CBS","ENSG00000160200","1",,,,"166","875","875","CBS",,,"false","875",
,,"ENSG00000121691",,,,"1","175","CAT, Catalase","CAT, Catalase","CAT","WP408",,"false","CAT, Catalase",
,"PAG1","ENSG00000076641","1",,,,"157","55824","55824","PAG1",,,"false","55824",
,"MOG","ENSG00000204655","1",,,,"163","4340","4340","MOG",,,"false","4340",
,"FN1","ENSG00000115414","1",,,,"157","2335","2335","FN1",,,"false","2335",
,,"ENSG00000105650",,,,"1","474","PDE4C","PDE4C","PDE4C","WP4222",,"false","PDE4C",
,"MTNR1A","ENSG00000168412","1",,,,"155","4543","4543","MTNR1A",,,"false","4543",
,"PDE4D","ENSG00000113448","1",,,"1","155","5144;ENSG00000113448;PDE4D","PDE4D","PDE4D","WP4222",,"false","5144;ENSG00000113448;PDE4D",
,,"ENSG00000169306",,"1",,,"189","IL1RAPL1","IL1RAPL1","IL1RAPL1",,"10.1038/s41586-022-04434-5","false","IL1RAPL1","rs1378559"
,"CD99","ENSG00000002586","1",,,,"157","4267","4267","CD99",,,"false","4267",
,"MCAT","ENSG00000100294","1",,,,"187","27349","27349","MCAT",,,"false","27349",
,"FOLH1","ENSG00000086205","1",,,,"475","2346","2346","FOLH1",,,"false","2346",
"1",,"ENSG00000156222",,,,"1","476","SLC28A1","SLC28A1","SLC28A1","WP5408",,"false","SLC28A1",
,"GRM3","ENSG00000198822","1",,,,"168","2913","2913","GRM3",,,"false","2913",
,"CHRM5","ENSG00000184984","1",,,,"168","1133","1133","CHRM5",,,"false","1133",
,"NR2E1","ENSG00000112333","1",,,,"477","7101","7101","NR2E1",,,"false","7101",
"1",,"ENSG00000106635",,,,"1","175","BCL7B;ENSG00000106635","BCL7B","BCL7B","WP4932",,"false","BCL7B;ENSG00000106635",
"1",,"ENSG00000186575",,,,"1","478","ENSG00000186575;NF2","NF2","NF2","WP4906",,"false","ENSG00000186575;NF2",
,"IL12B","ENSG00000113302","1",,,,"479","3593","3593","IL12B",,,"false","3593",
,"CYP1A2","ENSG00000140505","1",,,,"189","1544","1544","CYP1A2",,,"false","1544",
,"NAV2","ENSG00000166833","1",,,,"480","89797","89797","NAV2",,,"false","89797",
,,"ENSG00000120948",,,,"1","175","TARDBP","TARDBP","TARDBP","WP3584",,"false","TARDBP",
"1","BCL9","ENSG00000116128","1",,,"1","157","607;BCL9","BCL9","BCL9","WP4905",,"false","607;BCL9",
,"OR4C46","ENSG00000185926","1",,,,"481","119749","119749","OR4C46",,,"false","119749",
,"HPS4","ENSG00000100099","1",,,,"160","89781","89781","HPS4",,,"false","89781",
,,"ENSG00000065978",,,,"1","175","ENSG00000065978;YB1","YB1","YBX1","WP3584",,"false","ENSG00000065978;YB1",
"1",,"ENSG00000206203",,,,"1","482","TSSK2","TSSK2","TSSK2","WP4657",,"false","TSSK2",
,"ADORA2A","ENSG00000128271","1",,,"1","155","135;ADORA2A","ADORA2A","ADORA2A","WP4222",,"false","135;ADORA2A",
,"DLX1","ENSG00000144355","1",,,,"483","1745","1745","DLX1",,,"false","1745",
"1","SREBF2","ENSG00000198911","1",,,"1","187","6721;SREBF2, SREBP2, nSREBP2","SREBF2, SREBP2, nSREBP2","SREBF2","WP4657",,"false","6721;SREBF2, SREBP2, nSREBP2",
,"CLOCK","ENSG00000134852","1",,,,"175","9575","9575","CLOCK",,,"false","9575",
,"HK1","ENSG00000156515","1",,,,"156","3098","3098","HK1",,,"false","3098",
,"PAFAH1B1","ENSG00000007168","1",,,,"160","5048","5048","PAFAH1B1",,,"false","5048",
,"USP46","ENSG00000109189","1",,,,"484","64854","64854","USP46",,,"false","64854",
,"S100B","ENSG00000160307","1",,,,"389","6285","6285","S100B",,,"false","6285",
,"KMT2A","ENSG00000118058","1",,,,"186","4297","4297","KMT2A",,,"false","4297",
"1",,"ENSG00000073417",,,,"1","155","ENSG00000073417;PDE8A","PDE8A","PDE8A","WP4222, WP5408",,"false","ENSG00000073417;PDE8A",
,"TGM2","ENSG00000198959","1",,,,"157","7052","7052","TGM2",,,"false","7052",
,,"ENSG00000140564",,"1",,,"485","FURIN","FURIN","FURIN",,"10.1038/s41586-022-04434-5","false","FURIN","rs4702"
,"LAMA2","ENSG00000196569","1",,,,"168","3908","3908","LAMA2",,,"false","3908",
,"CALB1","ENSG00000104327","1",,,,"155","793","793","CALB1",,,"false","793",
,"TAC1","ENSG00000006128","1",,,,"155","6863","6863","TAC1",,,"false","6863",
,,"ENSG00000155897",,,,"1","155","ADCY8","ADCY8","ADCY8","WP4222",,"false","ADCY8",
,"CHGB","ENSG00000089199","1",,,,"159","1114","1114","CHGB",,,"false","1114",
"1",,"ENSG00000131697",,,,"1","200","NPHP4","NPHP4","NPHP4","WP5399",,"false","NPHP4",
,"CDC42SE2","ENSG00000158985","1",,,,"157","56990","56990","CDC42SE2",,,"false","56990",
,"PRDX6","ENSG00000117592","1",,,,"189","9588","9588","PRDX6",,,"false","9588",
"1",,"ENSG00000166912",,,,"1","175","MTMR10","MTMR10","MTMR10","WP4942, WP5407",,"false","MTMR10",
"1","WNT2","ENSG00000105989","1",,,"1","222","7472;ENSG00000105989;WNT2","WNT2","WNT2","WP4932",,"false","7472;ENSG00000105989;WNT2",
,"TBP","ENSG00000112592","1",,,,"175","6908","6908","TBP",,,"false","6908",
,"CCNA2","ENSG00000145386","1",,,,"175","890","890","CCNA2",,,"false","890",
,"SYN2","ENSG00000157152","1",,,,"165","6854","6854","SYN2",,,"false","6854",
"1",,"ENSG00000198690",,,,"1","175","ENSG00000198690;FAN1","FAN1","FAN1","WP4942, WP5407",,"false","ENSG00000198690;FAN1",
,"DBN1","ENSG00000113758","1",,,,"161","1627","1627","DBN1",,,"false","1627",
,"C1QB","ENSG00000173369","1",,,,"372","713","713","C1QB",,,"false","713",
"1",,"ENSG00000171044",,,,"1","486","XKR6","XKR6","XKR6","WP5346",,"false","XKR6",
"1",,"ENSG00000170142",,,,"1","487","ENSG00000170142;UBE2E1","UBE2E1","UBE2E1","WP4932",,"false","ENSG00000170142;UBE2E1",
"1",,"ENSG00000177710",,,,"1","488","SLC35G5","SLC35G5","SLC35G5","WP5346",,"false","SLC35G5",
,"CRH","ENSG00000147571","1",,,,"155","1392","1392","CRH",,,"false","1392",
,"ADCYAP1","ENSG00000141433","1",,,,"155","116","116","ADCYAP1",,,"false","116",
,"EML5","ENSG00000165521","1",,,,"489","161436","161436","EML5",,,"false","161436",
,"MYO5B","ENSG00000167306","1",,,,"490","4645","4645","MYO5B",,,"false","4645",
,"LRP2","ENSG00000081479","1",,,,"157","4036","4036","LRP2",,,"false","4036",
,,"ENSG00000126453",,"1",,,"491","BCL2L12","BCL2L12","BCL2L12",,"10.1038/s41586-022-04434-5","false","BCL2L12","rs2304205"
