"CNVassociated","Ensembl","fromDisGeNET","fromPublication","fromWikiPathways","gLayCluster","HGNCsymbol","name","name.copy","PathwayID","Publication.doi","selected","shared name","snpID","WPNodeID","WPNodeIDType"
"1","ENSG00000198752",,,"1","137","CDC42BPB","CDC42BPB","CDC42BPB;ENSG00000198752","WP5407",,"false","CDC42BPB",,"ENSG00000198752","ensembl"
"1","ENSG00000273749",,,"1","172","CYFIP1","CYFIP1","CYFIP1;ENSG00000273749","WP4875, WP4940",,"false","CYFIP1",,"ENSG00000273749","ensembl"
"1","ENSG00000125845",,,"1","171","BMP2","BMP1, BMP2","BMP1, BMP2;ENSG00000125845","WP5402",,"false","BMP1, BMP2",,"ENSG00000125845","ensembl"
"1","ENSG00000240654",,,"1","343","C1QTNF9","C1QTNF9","C1QTNF9;ENSG00000240654","WP5406",,"false","C1QTNF9",,"ENSG00000240654","ensembl"
"1","ENSG00000120659",,,"1","344","TNFSF11","IL1/4/6/7, RANK, TNF-a, TNFSF11","ENSG00000120659;IL1/4/6/7, RANK, TNF-a, TNFSF11","WP5402",,"false","IL1/4/6/7, RANK, TNF-a, TNFSF11",,"ENSG00000120659","ensembl"
"1","ENSG00000253251",,,"1","142","SHLD3","SHLD3","SHLD3","WP5402",,"false","SHLD3",,"ENSG00000253251","ensembl"
,"ENSG00000174939",,"1",,"345","ASPHD1","ASPHD1","ASPHD1",,"10.1038/s41586-022-04434-5","false","ASPHD1","rs9925915",,
"1","ENSG00000137497",,,"1","142","NUMA1","NUMA1","ENSG00000137497;NUMA1","WP5346",,"false","NUMA1",,"ENSG00000137497","ensembl"
"1","ENSG00000126467",,,"1","201","TSKS","TSKS","ENSG00000126467;TSKS","WP4657",,"false","TSKS",,"ENSG00000126467","ensembl"
"1","ENSG00000106683",,,"1","172","LIMK1","LIMK, LIMK1","ENSG00000106683;LIMK, LIMK1","WP4932",,"false","LIMK, LIMK1",,"ENSG00000106683","ensembl"
"1","ENSG00000094916",,,"1","346","CBX5","CBX5","CBX5;ENSG00000094916","WP4657",,"false","CBX5",,"ENSG00000094916","ensembl"
"1","ENSG00000186628",,,"1","347","FSD2","FSD2","FSD2","WP5408",,"false","FSD2",,"ENSG00000186628","ensembl"
,"ENSG00000175324",,"1",,"348","LSM1","LSM1","LSM1",,"10.1038/s41586-022-04434-5","false","LSM1","rs59498392",,
"1","ENSG00000135837",,,"1","228","CEP350","CEP350","CEP350;ENSG00000135837","WP4906",,"false","CEP350",,"ENSG00000135837","ensembl"
"1","ENSG00000176884",,,"1","147","GRIN1","GRIN1, NMDAR","ENSG00000176884;GRIN1, NMDAR","WP3584, WP4222, WP4875, WP5398",,"false","GRIN1, NMDAR",,"ENSG00000176884","ensembl"
"1","ENSG00000121552",,,"1","153","CSTA","CSTA","CSTA;ENSG00000121552","WP5346",,"false","CSTA",,"ENSG00000121552","ensembl"
"1","ENSG00000245848",,,"1","137","CEBPA","C/EBPα, CEBPA","C/EBPα, CEBPA;ENSG00000245848","WP5402",,"false","C/EBPα, CEBPA",,"ENSG00000245848","ensembl"
"1","ENSG00000156970",,,"1","142","BUB1B","BUB1B","BUB1B;ENSG00000156970","WP5402",,"false","BUB1B",,"ENSG00000156970","ensembl"
,"ENSG00000023171",,"1",,"349","GRAMD1B","GRAMD1B","GRAMD1B",,"10.1038/s41586-022-04434-5","false","GRAMD1B","rs77502336",,
,"ENSG00000106462",,,"1","137","EZH2","EZH2","ENSG00000106462;EZH2","WP3584",,"false","EZH2",,"ENSG00000106462","ensembl"
"1","ENSG00000105953",,,"1","140","OGDH","OGDH","OGDH","WP4932",,"false","OGDH",,"ENSG00000105953","ensembl"
"1","ENSG00000072501",,,"1","142","SMC1A","SMC1A","SMC1A","WP5402",,"false","SMC1A",,"ENSG00000072501","ensembl"
"1","ENSG00000099942",,,"1","137","CRKL","CRKL","CRKL;ENSG00000099942","WP4657",,"false","CRKL",,"ENSG00000099942","ensembl"
,"ENSG00000130005",,,"1","350","GAMT","GAMT","GAMT","WP3584",,"false","GAMT",,"ENSG00000130005","ensembl"
"1","ENSG00000253649",,,"1","351","PRSS51","PRSS51","PRSS51","WP5346",,"false","PRSS51",,"ENSG00000253649","ensembl"
,"ENSG00000072062",,,"1","137","PRKACA","PKA, PRKACA","ENSG00000072062;PKA, PRKACA","WP4222",,"false","PKA, PRKACA",,"ENSG00000072062","ensembl"
"1","ENSG00000072274",,,"1","150","TFRC","TFR1, TFRC, TfR1 RNA","ENSG00000072274;TFR1, TFRC, TfR1 RNA","WP4906",,"false","TFR1, TFRC, TfR1 RNA",,"ENSG00000072274","ensembl"
,"ENSG00000181191",,"1",,"352","PJA1","PJA1","PJA1",,"10.1038/s41586-022-04434-5","false","PJA1","rs34539323",,
"1","ENSG00000049541",,,"1","142","RFC2","RFC2","ENSG00000049541;RFC2","WP4932",,"false","RFC2",,"ENSG00000049541","ensembl"
"1","ENSG00000063515",,,"1","353","GSC2","GSC2","GSC2","WP4657",,"false","GSC2",,"ENSG00000063515","ensembl"
"1","ENSG00000127191",,,"1","137","TRAF2","TRAF2","ENSG00000127191;TRAF2","WP5406, WP5412",,"false","TRAF2",,"ENSG00000127191","ensembl"
,"ENSG00000065989",,,"1","137","PDE4A","PDE4A","PDE4A","WP4222",,"false","PDE4A",,"ENSG00000065989","ensembl"
,"ENSG00000133687",,"1",,"175","TMTC1","TMTC1","TMTC1",,"10.1038/s41586-022-04434-5","false","TMTC1","rs7312697",,
"1","ENSG00000203618",,,"1","147","GP1BB","GP1BB","ENSG00000203618;GP1BB","WP4657",,"false","GP1BB",,"ENSG00000203618","ensembl"
"1","ENSG00000089159",,,"1","137","PXN","PXN","ENSG00000089159;PXN","WP4906",,"false","PXN",,"ENSG00000089159","ensembl"
"1","ENSG00000148604",,,"1","354","RGR","RGR","RGR","WP5402",,"false","RGR",,"ENSG00000148604","ensembl"
"1","ENSG00000119906",,,"1","142","SLF2","SLF2","SLF2","WP5407",,"false","SLF2",,"Q8IX21","uniprot"
,"ENSG00000189221",,,"1","135","MAOA","MAOA","MAOA","WP408",,"false","MAOA",,"4128","ncbigene"
,"ENSG00000170027",,,"1","137","YWHAG","YWHAG","YWHAG","WP4875",,"false","YWHAG",,"ENSG00000170027","ensembl"
"1","ENSG00000114902",,,"1","129","SPCS1","SPCS1","SPCS1","WP5408",,"false","SPCS1",,"ENSG00000114902","ensembl"
,"ENSG00000197933",,"1",,"355","ZNF823","ZNF823","ZNF823",,"10.1038/s41586-022-04434-5","false","ZNF823","rs72986630",,
,"ENSG00000198576",,,"1","153","ARC","ARC","ARC;ENSG00000198576","WP4875",,"false","ARC",,"ENSG00000198576","ensembl"
"1","ENSG00000101222",,,"1","356","SPEF1","SPEF1","ENSG00000101222;SPEF1","WP5407",,"false","SPEF1",,"ENSG00000101222","ensembl"
,"ENSG00000204962",,"1",,"357","PCDHA8","PCDHA8","PCDHA8",,"10.1038/s41586-022-04434-5","false","PCDHA8","rs246024",,
"1","ENSG00000003137",,,"1","135","CYP26B1","CYP26B1","CYP26B1","WP4657",,"false","CYP26B1",,"ENSG00000003137","ensembl"
"1","ENSG00000149295",,,"1","135","DRD2","DRD2","DRD2;ENSG00000149295","WP4222, WP4657",,"false","DRD2",,"ENSG00000149295","ensembl"
"1","ENSG00000177606",,,"1","137","JUN","AP1, JUN, c-JUN, c-Jun, c-jun, cJUN","AP1, JUN, c-JUN, c-Jun, c-jun, cJUN;ENSG00000177606","WP4906",,"false","AP1, JUN, c-JUN, c-Jun, c-jun, cJUN",,"ENSG00000177606","ensembl"
"1","ENSG00000130368",,,"1","358","MAS1","MAS1","ENSG00000130368;MAS1","WP5402",,"false","MAS1",,"ENSG00000130368","ensembl"
"1","ENSG00000177082",,,"1","359","WDR73","WDR73","WDR73","WP5408",,"false","WDR73",,"ENSG00000177082","ensembl"
,"ENSG00000161277",,"1",,"360","THAP8","THAP8","THAP8",,"10.1038/s41586-022-04434-5","false","THAP8","rs3810450",,
,"ENSG00000184588",,"1","1","361","PDE4B","PDE4B","PDE4B","WP4222","10.1038/s41586-022-04434-5","false","PDE4B","rs6588168","ENSG00000184588","ensembl"
"1","ENSG00000196338",,,"1","147","NLGN3","NLGN3","ENSG00000196338;NLGN3","WP4875, WP5398",,"false","NLGN3",,"ENSG00000196338","ensembl"
"1","ENSG00000137845",,,"1","153","ADAM10","ADAM10","ADAM10;ENSG00000137845","WP4906, WP5402",,"false","ADAM10",,"ENSG00000137845","ensembl"
,"ENSG00000176165",,,"1","238","FOXG1","FOXG1","ENSG00000176165;FOXG1","WP3584",,"false","FOXG1",,"ENSG00000176165","ensembl"
"1","ENSG00000184206",,,"1","362","GOLGA6L4","GOLGA6L4","GOLGA6L4","WP5408",,"false","GOLGA6L4",,"ENSG00000184206","ensembl"
"1","ENSG00000103148",,,"1","154","NPRL3","NPRL3","NPRL3","WP4657",,"false","NPRL3",,"ENSG00000103148","ensembl"
,"ENSG00000163673",,"1",,"363","DCLK3","DCLK3","DCLK3",,"10.1038/s41586-022-04434-5","false","DCLK3","rs4678552",,
"1","ENSG00000100030",,,"1","137","MAPK1","ERK, ERK 1/2, ERK1/2, ERK2, MAPK, MAPK/ERK, MAPK/Erk, MAPK1, p38","ERK, ERK 1/2, ERK1/2, ERK2, MAPK, MAPK/ERK, MAPK/Erk, MAPK1, p38","WP5346, WP5399",,"false","ERK, ERK 1/2, ERK1/2, ERK2, MAPK, MAPK/ERK, MAPK/Erk, MAPK1, p38",,"5594;ENSG00000100030","ensembl"
,"ENSG00000065609",,"1",,"153","SNAP91","SNAP91","SNAP91",,"10.1038/s41586-022-04434-5","false","SNAP91","rs2022265",,
"1","ENSG00000149257",,,"1","364","SERPINH1","SERPINH1","ENSG00000149257;SERPINH1","WP4942, WP5407",,"false","SERPINH1",,"ENSG00000149257","ensembl"
"1","ENSG00000107779",,,"1","171","BMPR1A","BMPR1, BMPR1A","BMPR1, BMPR1A;ENSG00000107779","WP5402",,"false","BMPR1, BMPR1A",,"ENSG00000107779","ensembl"
,"ENSG00000123360",,,"1","274","PDE1B","PDE1B","ENSG00000123360;PDE1B","WP4222",,"false","PDE1B",,"ENSG00000123360","ensembl"
,"ENSG00000187605",,,"1","275","TET3","TET3","TET3","WP3584",,"false","TET3",,"ENSG00000187605","ensembl"
"1","ENSG00000126216",,,"1","172","TUBGCP3","TUBGCP3","TUBGCP3","WP4940",,"false","TUBGCP3",,"ENSG00000126216","ensembl"
"1","ENSG00000198899",,,"1","140","MT-ATP6","ATP6, MT-ATP6","ATP6, MT-ATP6","WP4932",,"false","ATP6, MT-ATP6",,"ENSG00000198899","ensembl"
"1","ENSG00000064726",,,"1","138","BTBD1","BTBD1","BTBD1;ENSG00000064726","WP5408",,"false","BTBD1",,"ENSG00000064726","ensembl"
,"ENSG00000170579",,,"1","147","DLGAP1","DLGAP1","DLGAP1","WP4875",,"false","DLGAP1",,"ENSG00000170579","ensembl"
"1","ENSG00000099901",,,"1","158","RANBP1","RANBP1","ENSG00000099901;RANBP1","WP4657",,"false","RANBP1",,"ENSG00000099901","ensembl"
"1","ENSG00000143365",,,"1","137","RORC","RORC","P51449;RORC","WP4657",,"false","RORC",,"ENSG00000143365;P51449","uniprot"
"1","ENSG00000138758",,,"1","158","SEPTIN11","SEPTIN11","ENSG00000138758;SEPTIN11","WP4657",,"false","SEPTIN11",,"ENSG00000138758","ensembl"
"1","ENSG00000171791",,,"1","137","BCL2","BCL-2, BCL2, BCL2 Anti-apoptotic, BCLXL, Bcl-2","BCL-2, BCL2, BCL2 Anti-apoptotic, BCLXL, Bcl-2;ENSG00000171791","WP4657",,"false","BCL-2, BCL2, BCL2 Anti-apoptotic, BCLXL, Bcl-2",,"ENSG00000171791","ensembl"
"1","ENSG00000184470",,,"1","244","TXNRD2","TRXR 2, TRXR2, TXNRD2","TRXR 2, TRXR2, TXNRD2","WP408",,"false","TRXR 2, TRXR2, TXNRD2",,"10587;ENSG00000184470","ncbigene"
"1","ENSG00000107796",,,"1","230","ACTA2","ACTA2","ACTA2;ENSG00000107796","WP4657",,"false","ACTA2",,"ENSG00000107796","ensembl"
"1","ENSG00000185115",,,"1","142","NSMCE3","NSMCE3","NSMCE3","WP5407",,"false","NSMCE3",,"ENSG00000185115;Q96MG7","uniprot"
"1","ENSG00000111640",,,"1","137","GAPDH","GAPDH","ENSG00000111640;GAPDH","WP4932",,"false","GAPDH",,"ENSG00000111640","ensembl"
,"ENSG00000143199",,,"1","137","ADCY10","AC, ADCY10","AC, ADCY10","WP4222",,"false","AC, ADCY10",,"ENSG00000143199","ensembl"
"1","ENSG00000176428",,,"1","191","VPS37D","VPS37D","VPS37D","WP4932",,"false","VPS37D",,"ENSG00000176428","ensembl"
"1","ENSG00000163961",,,"1","158","RNF168","RNF168","ENSG00000163961;RNF168","WP4906",,"false","RNF168",,"ENSG00000163961","ensembl"
,"ENSG00000115073",,"1",,"365","ACTR1B","ACTR1B","ACTR1B",,"10.1038/s41586-022-04434-5","false","ACTR1B","rs7575796",,
"1","ENSG00000169992",,,"1","147","NLGN2","NLGN2","ENSG00000169992;NLGN2","WP4875, WP5398",,"false","NLGN2",,"ENSG00000169992","ensembl"
"1","ENSG00000102043",,,"1","255","MTMR8","MTMR8","ENSG00000102043;MTMR8","WP5346",,"false","MTMR8",,"ENSG00000102043","ensembl"
,"ENSG00000151067",,"1",,"147","CACNA1C","CACNA1C","CACNA1C",,"10.1038/s41586-022-04434-5","false","CACNA1C","rs10774034",,
"1","ENSG00000173281",,,"1","147","PPP1R3B","PPP1R3B","PPP1R3B","WP5346",,"false","PPP1R3B",,"ENSG00000173281","ensembl"
,"ENSG00000058404",,,"1","147","CAMK2B","CAMK2B, CaMK2B","CAMK2B, CaMK2B","WP4875",,"false","CAMK2B, CaMK2B",,"ENSG00000058404","ensembl"
"1","ENSG00000168959",,,"1","147","GRM5","GRM5","ENSG00000168959;GRM5","WP5408",,"false","GRM5",,"ENSG00000168959","ensembl"
"1","ENSG00000184058",,,"1","366","TBX1","TBX1","ENSG00000184058;TBX1","WP4657",,"false","TBX1",,"ENSG00000184058","ensembl"
,"ENSG00000118515",,,"1","137","SGK1","SGK1","SGK1","WP3584",,"false","SGK1",,"ENSG00000118515","ensembl"
"1","ENSG00000132341",,,"1","158","RAN","RAN","RAN","WP4657",,"false","RAN",,"ENSG00000132341","ensembl"
"1","ENSG00000139722",,,"1","191","VPS37B","VPS37B","VPS37B","WP4932",,"false","VPS37B",,"ENSG00000139722","ensembl"
"1","ENSG00000171056",,,"1","367","SOX7","SOX7","SOX7","WP5346",,"false","SOX7",,"ENSG00000171056","ensembl"
"1","ENSG00000009950",,,"1","152","MLXIPL","MLXIPL","ENSG00000009950;MLXIPL","WP4932",,"false","MLXIPL",,"ENSG00000009950","ensembl"
,"ENSG00000102471",,"1",,"368","NDFIP2","NDFIP2","NDFIP2",,"10.1038/s41586-022-04434-5","false","NDFIP2","rs9545047",,
"1","ENSG00000118007",,,"1","142","STAG1","STAG1","STAG1","WP5402",,"false","STAG1",,"ENSG00000118007","ensembl"
"1","ENSG00000275835",,,"1","172","TUBGCP5","TUBGCP5","TUBGCP5","WP4940",,"false","TUBGCP5",,"ENSG00000275835","ensembl"
"1","ENSG00000136404",,,"1","369","TM6SF1","TM6SF1","TM6SF1","WP5408",,"false","TM6SF1",,"ENSG00000136404","ensembl"
"1","ENSG00000009954",,,"1","158","BAZ1B","BAZ1B","BAZ1B;ENSG00000009954","WP4932",,"false","BAZ1B",,"ENSG00000009954;Q9UIG0","ensembl"
"1","ENSG00000129757",,,"1","138","CDKN1C","CDKN1C","CDKN1C;ENSG00000129757","WP4932",,"false","CDKN1C",,"ENSG00000129757","ensembl"
"1","ENSG00000144381",,,"1","153","HSPD1","HSPD1","ENSG00000144381;HSPD1","WP5346",,"false","HSPD1",,"ENSG00000144381","ensembl"
,"ENSG00000114054",,"1",,"370","PCCB","PCCB","PCCB",,"10.1038/s41586-022-04434-5","false","PCCB","rs7432375",,
,"ENSG00000105866",,"1",,"371","SP4","SP4","SP4",,"10.1038/s41586-022-04434-5","false","SP4","rs7811417",,
"1","ENSG00000172071",,,"1","137","EIF2AK3","EIF2AK3, PERK","EIF2AK3, PERK;ENSG00000172071","WP4932",,"false","EIF2AK3, PERK",,"ENSG00000172071","ensembl"
"1","ENSG00000140525",,,"1","136","FANCI","FANCI","ENSG00000140525;FANCI","WP5407",,"false","FANCI",,"ENSG00000140525","ensembl"
"1","ENSG00000116478",,,"1","137","HDAC1","HDAC1","HDAC1","WP3584, WP5407",,"false","HDAC1",,"ENSG00000116478","ensembl"
,"ENSG00000133256",,,"1","246","PDE6B","PDE6B","PDE6B","WP4222",,"false","PDE6B",,"ENSG00000133256","ensembl"
"1","ENSG00000100644",,,"1","137","HIF1A","HIF1A, Hypoxia-inducible  factor-1 alpha","ENSG00000100644;HIF1A, Hypoxia-inducible  factor-1 alpha","WP4906",,"false","HIF1A, Hypoxia-inducible  factor-1 alpha",,"ENSG00000100644","ensembl"
,"ENSG00000132915",,,"1","246","PDE6A","PDE6A","PDE6A","WP4222",,"false","PDE6A",,"ENSG00000132915","ensembl"
,"ENSG00000169057",,,"1","137","MECP2","MECP2","ENSG00000169057;MECP2","WP3584",,"false","MECP2",,"ENSG00000169057","ensembl"
,"ENSG00000055147",,"1",,"372","FAM114A2","FAM114A2","FAM114A2",,"10.1038/s41586-022-04434-5","false","FAM114A2","rs815609",,
"1","ENSG00000113360",,,"1","158","DROSHA","DROSHA","DROSHA","WP4657",,"false","DROSHA",,"ENSG00000113360","ensembl"
,"ENSG00000139053",,,"1","221","PDE6H","PDE6H","PDE6H","WP4222",,"false","PDE6H",,"ENSG00000139053","ensembl"
"1","ENSG00000089163",,,"1","140","SIRT4","SIRT4","ENSG00000089163;SIRT4","WP5402",,"false","SIRT4",,"ENSG00000089163","ensembl"
"1","ENSG00000185838",,,"1","373","GNB1L","GNB1L","ENSG00000185838;GNB1L","WP4657",,"false","GNB1L",,"ENSG00000185838","ensembl"
,"ENSG00000104765",,"1",,"137","BNIP3L","BNIP3L","BNIP3L",,"10.1038/s41586-022-04434-5","false","BNIP3L","rs3808581",,
"1","ENSG00000146938",,"1","1","147","NLGN4X","NLGN4X","NLGN4X","WP5398","10.1038/s41586-022-04434-5","false","NLGN4X","rs5943629","57502;ENSG00000146938","ensembl"
"1","ENSG00000205863",,,"1","374","C1QTNF9B","C1QTNF9B","C1QTNF9B;ENSG00000205863","WP5406",,"false","C1QTNF9B",,"ENSG00000205863","ensembl"
"1","ENSG00000123472",,,"1","140","ATPAF1","ATPAF1","ATPAF1","WP4932",,"false","ATPAF1",,"ENSG00000123472","ensembl"
,"ENSG00000255346",,,"1","178","NOX5","NOX5","ENSG00000255346;NOX5","WP408",,"false","NOX5",,"ENSG00000255346","ensembl"
,"ENSG00000169813",,,"1","158","HNRNPF","HNRNPF","ENSG00000169813;HNRNPF","WP3584",,"false","HNRNPF",,"ENSG00000169813","ensembl"
"1","ENSG00000278637",,,"1","158","H4C1","HIST1H4A","ENSG00000278637;HIST1H4A","WP4657",,"false","HIST1H4A",,"ENSG00000278637","ensembl"
"1","ENSG00000177889",,,"1","158","UBE2N","UBC13, UBE2N","ENSG00000177889;UBC13, UBE2N","WP4906",,"false","UBC13, UBE2N",,"ENSG00000177889","ensembl"
"1","ENSG00000242259",,,"1","375","C22orf39","C22orf39","C22orf39","WP4657",,"false","C22orf39",,"ENSG00000242259","ensembl"
"1","ENSG00000130396",,,"1","144","AFDN","AFDN","AFDN;ENSG00000130396","WP4905",,"false","AFDN",,"ENSG00000130396","ensembl"
,"ENSG00000167491",,"1",,"137","GATAD2A","GATAD2A","GATAD2A",,"10.1038/s41586-022-04434-5","false","GATAD2A","rs1858999",,
,"ENSG00000075388",,,"1","171","FGF4","FGF4","FGF4","WP3584",,"false","FGF4",,"ENSG00000075388","ensembl"
,"ENSG00000064309",,,"1","171","CDON","CDON","CDON","WP3584",,"false","CDON",,"ENSG00000064309","ensembl"
,"ENSG00000033170",,,"1","186","FUT8","FUT8","FUT8","WP3584",,"false","FUT8",,"ENSG00000033170","ensembl"
,"ENSG00000089169",,,"1","153","RPH3A","RPH3A","RPH3A","WP4875",,"false","RPH3A",,"ENSG00000089169","ensembl"
"1","ENSG00000075399",,,"1","376","VPS9D1","VPS9D1","VPS9D1","WP4932",,"false","VPS9D1",,"ENSG00000075399","ensembl"
"1","ENSG00000268043",,,"1","377","NBPF12","NBPF12","NBPF12","WP4905",,"false","NBPF12",,"ENSG00000268043","ensembl"
,"ENSG00000089250",,,"1","147","NOS1","NOS1, nNOS","ENSG00000089250;NOS1, nNOS","WP4222",,"false","NOS1, nNOS",,"ENSG00000089250","ensembl"
,"ENSG00000114062",,,"1","137","UBE3A","UBE3A","UBE3A","WP3584",,"false","UBE3A",,"ENSG00000114062","ensembl"
"1","ENSG00000113262",,,"1","136","GRM6","GRM6","ENSG00000113262;GRM6","WP4942",,"false","GRM6",,"ENSG00000113262","ensembl"
"1","ENSG00000164402",,,"1","158","SEPTIN8","SEPTIN8","ENSG00000164402;SEPTIN8","WP4657",,"false","SEPTIN8",,"ENSG00000164402","ensembl"
"1","ENSG00000258724",,,"1","378","PINX1","PINX1","ENSG00000258724;PINX1","WP5346",,"false","PINX1",,"ENSG00000258724","ensembl"
,"ENSG00000152192",,,"1","379","POU4F1","BRN3","BRN3","WP3584",,"false","BRN3",,"ENSG00000152192","ensembl"
"1","ENSG00000166224",,,"1","380","SGPL1","SGPL1","ENSG00000166224;SGPL1","WP5346",,"false","SGPL1",,"ENSG00000166224","ensembl"
,"ENSG00000149527",,"1",,"137","PLCH2","PLCH2","PLCH2",,"10.1038/s41586-022-04434-5","false","PLCH2","rs6673880",,
,"ENSG00000007952",,,"1","178","NOX1","NOX1","NOX1","WP408",,"false","NOX1",,"ENSG00000007952","ensembl"
"1","ENSG00000170113",,,"1","172","NIPA1","NIPA1","ENSG00000170113;NIPA1","WP4940",,"false","NIPA1",,"ENSG00000170113","ensembl"
,"ENSG00000152402",,,"1","147","GUCY1A2","GUCY1A2","GUCY1A2","WP4222",,"false","GUCY1A2",,"ENSG00000152402","ensembl"
"1","ENSG00000159082",,,"1","153","SYNJ1","SYNJ1","ENSG00000159082;SYNJ1","WP5408",,"false","SYNJ1",,"ENSG00000159082","ensembl"
,"ENSG00000197971",,,"1","143","MBP","MBP","MBP","WP3584",,"false","MBP",,"ENSG00000197971","ensembl"
"1","ENSG00000125971",,,"1","143","DYNLRB1","DYNLRB1","DYNLRB1","WP4906",,"false","DYNLRB1",,"ENSG00000125971","ensembl"
,"ENSG00000179912",,"1",,"381","R3HDM2","R3HDM2","R3HDM2",,"10.1038/s41586-022-04434-5","false","R3HDM2","rs61937595",,
"1","ENSG00000099957",,,"1","147","P2RX6","P2RX6","O15547;P2RX6","WP4657",,"false","P2RX6",,"ENSG00000099957;O15547","uniprot"
"1","ENSG00000125967",,,"1","153","NECAB3","NECAB3","ENSG00000125967;NECAB3","WP5407",,"false","NECAB3",,"ENSG00000125967","ensembl"
"1","ENSG00000188373",,,"1","382","C10orf99","C10orf99","C10orf99;ENSG00000188373","WP5402",,"false","C10orf99",,"ENSG00000188373","ensembl"
"1","ENSG00000107554",,,"1","383","DNMBP","DNMBP","DNMBP;ENSG00000107554","WP5407",,"false","DNMBP",,"ENSG00000107554","ensembl"
"1","ENSG00000163347",,,"1","144","CLDN1","CLDN1","CLDN1;ENSG00000163347","WP4657, WP4932",,"false","CLDN1",,"ENSG00000163347","ensembl"
"1","ENSG00000091140",,,"1","140","DLD","DLD","DLD","WP4932",,"false","DLD",,"ENSG00000091140","ensembl"
,"ENSG00000171045",,"1",,"384","TSNARE1","TSNARE1","TSNARE1",,"10.1038/s41586-022-04434-5","false","TSNARE1","rs13262595",,
"1","ENSG00000179915",,,"1","147","NRXN1","NRXN1","NRXN1","WP4875",,"false","NRXN1",,"9378;ENSG00000179915","ncbigene"
"1","ENSG00000152578",,,"1","147","GRIA4","GRIA4","ENSG00000152578;GRIA4","WP3584, WP5398",,"false","GRIA4",,"ENSG00000152578","ensembl"
"1","ENSG00000138036",,,"1","143","DYNC2LI1","DYNC2LI1","DYNC2LI1","WP4906",,"false","DYNC2LI1",,"ENSG00000138036","ensembl"
"1","ENSG00000140612",,,"1","129","SEC11A","SEC11A","SEC11A","WP5408",,"false","SEC11A",,"ENSG00000140612","ensembl"
"1","ENSG00000178115",,,"1","385","GOLGA8Q","GOLGA8Q","GOLGA8Q","WP4942, WP5407",,"false","GOLGA8Q",,"ENSG00000178115","ensembl"
"1","ENSG00000126870",,,"1","143","DYNC2I1","WDR60","WDR60","WP4906",,"false","WDR60",,"ENSG00000126870","ensembl"
"1","ENSG00000196218",,,"1","147","RYR1","RYR, RYR1","ENSG00000196218;RYR, RYR1","WP5408",,"false","RYR, RYR1",,"ENSG00000196218","ensembl"
"1","ENSG00000114166",,,"1","137","KAT2B","KAT2B, PCAF","ENSG00000114166;KAT2B, PCAF","WP4942, WP5407",,"false","KAT2B, PCAF",,"ENSG00000114166","ensembl"
"1","ENSG00000037965",,,"1","386","HOXC8","HOXC8","ENSG00000037965;HOXC8","WP4932",,"false","HOXC8",,"ENSG00000037965","ensembl"
"1","ENSG00000109320",,,"1","137","NFKB1","NF-KB, NF-kB, NFKB, NFKB1, NFKB1 p105, NFkB, p50, p50/p52","ENSG00000109320;NF-KB, NF-kB, NFKB, NFKB1, NFKB1 p105, NFkB, p50, p50/p52","WP5402",,"false","NF-KB, NF-kB, NFKB, NFKB1, NFKB1 p105, NFkB, p50, p50/p52",,"4790;ENSG00000109320","ensembl"
"1","ENSG00000143315",,,"1","159","PIGM","PIGM","PIGM","WP4906",,"false","PIGM",,"ENSG00000143315","ensembl"
"1","ENSG00000176410",,,"1","387","DNAJC30","DNAJC30","DNAJC30","WP4932",,"false","DNAJC30",,"ENSG00000176410","ensembl"
,"ENSG00000187193",,,"1","388","MT1X","MT1X","MT1X","WP408",,"false","MT1X",,"4501","ncbigene"
"1","ENSG00000175877",,,"1","389","TMEM270","TMEM270","TMEM270","WP4932",,"false","TMEM270",,"ENSG00000175877","ensembl"
"1","ENSG00000232810",,,"1","137","TNF","TNF, TNF alpha, TNF-a, TNF-α, TNFA","ENSG00000232810;TNF, TNF alpha, TNF-a, TNF-α, TNFA","WP5412",,"false","TNF, TNF alpha, TNF-a, TNF-α, TNFA",,"ENSG00000232810","ensembl"
"1","ENSG00000186198",,,"1","166","SLC51B","SLC51B","SLC51B","WP4906",,"false","SLC51B",,"ENSG00000186198","ensembl"
"1","ENSG00000196591",,,"1","137","HDAC2","HDAC2","ENSG00000196591;HDAC2","WP4932",,"false","HDAC2",,"ENSG00000196591","ensembl"
"1","ENSG00000078725",,,"1","390","BRINP1","BRINP1","BRINP1;ENSG00000078725","WP4906",,"false","BRINP1",,"ENSG00000078725","ensembl"
"1","ENSG00000026103",,,"1","137","FAS","FAS","ENSG00000026103;FAS","WP4932",,"false","FAS",,"ENSG00000026103","ensembl"
"1","ENSG00000173757",,,"1","137","STAT5B","STAT5B","ENSG00000173757;STAT5B","WP4906",,"false","STAT5B",,"ENSG00000173757","ensembl"
"1","ENSG00000103942",,,"1","147","HOMER2","HOMER2","ENSG00000103942;HOMER2","WP5408",,"false","HOMER2",,"ENSG00000103942","ensembl"
"1","ENSG00000171984",,,"1","142","SHLD1","SHLD1","SHLD1","WP5402",,"false","SHLD1",,"ENSG00000171984","ensembl"
"1","ENSG00000115592",,,"1","152","PRKAG3","PRKAG3","PRKAG3","WP4905",,"false","PRKAG3",,"ENSG00000115592","ensembl"
